"CDC_Ext_ID__c","CreatedById","CreatedDate","CurrencyIsoCode","Descr__c","Id","IsDeleted","LastActivityDate","LastModifiedById","LastModifiedDate","LastReferencedDate","LastViewedDate","Name","NumVal1__c","NumVal2__c","Operation__c","Outside_Operation_Item__c","OwnerId","Standard_Operation_ID__c","SystemModstamp","Text1Val__c","Text2Val__c","Text3Val__c","Text4Val__c","Text5Val__c","Text6Val__c","Text7Val__c"
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Assemble","a850v0000000CwfAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006eje","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:02.000Z","2300A","02","N","5","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Re-Assemble","a850v0000000CwgAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fEw","","","160","","0050v000003a4XQAAY","RE-ASSEMBLE","2020-08-03T12:02:02.000Z","1361A-FA1","04","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Test","a850v0000000CwhAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fG9","","","170","","0050v000003a4XQAAY","TEST","2020-08-03T12:02:02.000Z","1260A/7618","02","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Test & Tag","a850v0000000CwiAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fKO","","","170","","0050v000003a4XQAAY","TEST-TAG","2020-08-03T12:02:02.000Z","1222B","10","N","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Disassemble","a850v0000000CwjAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006f6f","","","130","","0050v000003a4XQAAY","DISASSEMBLE","2020-08-03T12:02:02.000Z","2301A-FA1","08","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Test & Tag","a850v0000000CwkAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fKe","","","170","","0050v000003a4XQAAY","TEST-TAG","2020-08-03T12:02:02.000Z","1260A/7618","02","N","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Assemble","a850v0000000CwlAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006ejO","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:02.000Z","1761A","02","N","5","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Assemble","a850v0000000CwmAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006ejp","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:02.000Z","2300A","08","N","3","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Assemble","a850v0000000CwnAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006el2","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:02.000Z","2301A Fiberglass","03","N","7","7","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Re-Assemble","a850v0000000CwoAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fEl","","","160","","0050v000003a4XQAAY","RE-ASSEMBLE","2020-08-03T12:02:02.000Z","2300A-FA1","10","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Test & Tag","a850v0000000CwpAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fKD","","","170","","0050v000003a4XQAAY","TEST-TAG","2020-08-03T12:02:02.000Z","1221B","03","N","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Assemble","a850v0000000CwqAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006een","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:02.000Z","1300A","12","N","3","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Assemble","a850v0000000CwrAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006eg0","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:02.000Z","1301A Fiberglass","06","N","7","7","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Assemble","a850v0000000CwsAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006ekF","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:02.000Z","2300A Fiberglass","12","N","6","6","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Assemble","a850v0000000CwtAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006eeM","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:02.000Z","1261A/7618","08","N","3","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Test & Tag","a850v0000000CwuAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fJn","","","170","","0050v000003a4XQAAY","TEST-TAG","2020-08-03T12:02:02.000Z","1201B","06","N","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Test & Tag","a850v0000000CwvAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fL0","","","170","","0050v000003a4XQAAY","TEST-TAG","2020-08-03T12:02:02.000Z","1300A","03","N","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Pre-Test","a850v0000000CwwAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006ezQ","","","120","","0050v000003a4XQAAY","PRE-TEST","2020-08-03T12:02:02.000Z","8803A","04","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Test","a850v0000000CwxAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fGD","","","170","","0050v000003a4XQAAY","TEST","2020-08-03T12:02:02.000Z","1260A/7618","08","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Disassemble","a850v0000000CwyAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006f5z","","","130","","0050v000003a4XQAAY","DISASSEMBLE","2020-08-03T12:02:02.000Z","1301A","12","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Disassemble","a850v0000000CwzAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006f6E","","","130","","0050v000003a4XQAAY","DISASSEMBLE","2020-08-03T12:02:02.000Z","1360A","14","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Paint - Tag","a850v0000000Cx0AAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fZp","","","180","","0050v000003a4XQAAY","PAINT-TAG","2020-08-03T12:02:02.000Z","8803A","08","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Assemble","a850v0000000Cx1AAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006efD","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:02.000Z","1300A/7618","03","N","1","1","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Disassemble","a850v0000000Cx2AAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006f6P","","","130","","0050v000003a4XQAAY","DISASSEMBLE","2020-08-03T12:02:02.000Z","1301A-FA1","04","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Pre-Test","a850v0000000Cx3AAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006eyp","","","120","","0050v000003a4XQAAY","PRE-TEST","2020-08-03T12:02:02.000Z","2301A","12","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Test","a850v0000000Cx4AAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fFc","","","170","","0050v000003a4XQAAY","TEST","2020-08-03T12:02:02.000Z","1220A","04","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Test & Tag","a850v0000000Cx5AAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fKZ","","","170","","0050v000003a4XQAAY","TEST-TAG","2020-08-03T12:02:02.000Z","1260A","04","N","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Assemble","a850v0000000Cx6AAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006eeX","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:02.000Z","1300A","03","N","1","1","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Paint - Tag","a850v0000000Cx7AAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fZe","","","180","","0050v000003a4XQAAY","PAINT-TAG","2020-08-03T12:02:02.000Z","8802A","02","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Assemble","a850v0000000Cx8AAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006eec","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:02.000Z","1300A","04","N","5","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Assemble","a850v0000000Cx9AAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006ejZ","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:02.000Z","1761A Fiberglass","04","N","6","6","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Disassemble","a850v0000000CxAAAU","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006f5o","","","130","","0050v000003a4XQAAY","DISASSEMBLE","2020-08-03T12:02:02.000Z","1300A/7618","04","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Outside Service-Coating","a850v0000000CxBAAU","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006f71","","","150","[ASSYPARTNO]C","0050v000003a4XQAAY","OS-COAT","2020-08-03T12:02:02.000Z","COAT2","","","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Test","a850v0000000CxCAAU","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fFX","","","170","","0050v000003a4XQAAY","TEST","2020-08-03T12:02:02.000Z","1203A","08","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Pre-Test","a850v0000000CxDAAU","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006ezF","","","120","","0050v000003a4XQAAY","PRE-TEST","2020-08-03T12:02:02.000Z","8801A","10","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Pre-Test","a850v0000000CxEAAU","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006eyZ","","","120","","0050v000003a4XQAAY","PRE-TEST","2020-08-03T12:02:02.000Z","2300A","08","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Test & Tag","a850v0000000CxFAAU","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fLg","","","170","","0050v000003a4XQAAY","TEST-TAG","2020-08-03T12:02:02.000Z","1361A","14","N","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Inspection for OS Service","a850v0000000CxGAAU","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006f6w","","","140","","0050v000003a4XQAAY","INSP-OS","2020-08-03T12:02:02.000Z","Y","","","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Re-Assemble","a850v0000000CxHAAU","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006f89","","","160","","0050v000003a4XQAAY","RE-ASSEMBLE","2020-08-03T12:02:02.000Z","1260A/7618","06","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Re-Assemble","a850v0000000CxIAAU","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fDj","","","160","","0050v000003a4XQAAY","RE-ASSEMBLE","2020-08-03T12:02:02.000Z","1460","08","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Disassemble","a850v0000000CxJAAU","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006f5Y","","","130","","0050v000003a4XQAAY","DISASSEMBLE","2020-08-03T12:02:02.000Z","1261A/7618","02","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Paint - Tag","a850v0000000CxKAAU","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fZZ","","","180","","0050v000003a4XQAAY","PAINT-TAG","2020-08-03T12:02:02.000Z","8801A","04","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Assemble","a850v0000000CxLAAU","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006ekr","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:02.000Z","2301A","08","N","5","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Assemble","a850v0000000CxMAAU","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006elH","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:02.000Z","2301A Fiberglass","12","N","7","7","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Assemble","a850v0000000CxNAAU","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006em4","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:02.000Z","8801A","03","N","5","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Paint - Tag","a850v0000000CxOAAU","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fZO","","","180","","0050v000003a4XQAAY","PAINT-TAG","2020-08-03T12:02:02.000Z","2301A/7618","10","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Assemble","a850v0000000CxPAAU","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006edK","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:02.000Z","1260A/7618","08","N","1","1","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Pre-Test","a850v0000000CxQAAU","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006eye","","","120","","0050v000003a4XQAAY","PRE-TEST","2020-08-03T12:02:02.000Z","2300A/7618","04","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Pre-Test","a850v0000000CxRAAU","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006exy","","","120","","0050v000003a4XQAAY","PRE-TEST","2020-08-03T12:02:02.000Z","1720A","02","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Re-Assemble","a850v0000000CxSAAU","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fDu","","","160","","0050v000003a4XQAAY","RE-ASSEMBLE","2020-08-03T12:02:02.000Z","1662A","03","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Re-Assemble","a850v0000000CxTAAU","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fF7","","","160","","0050v000003a4XQAAY","RE-ASSEMBLE","2020-08-03T12:02:02.000Z","1360A-FA1","12","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Re-Assemble","a850v0000000CxUAAU","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006f7X","","","160","","0050v000003a4XQAAY","RE-ASSEMBLE","2020-08-03T12:02:02.000Z","1220A","02","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Re-Assemble","a850v0000000CxVAAU","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fEK","","","160","","0050v000003a4XQAAY","RE-ASSEMBLE","2020-08-03T12:02:02.000Z","1202-FA1","12","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Disassemble","a850v0000000CxWAAU","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006f5d","","","130","","0050v000003a4XQAAY","DISASSEMBLE","2020-08-03T12:02:02.000Z","1261A/7618","10","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Paint - Tag","a850v0000000CxXAAU","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fYy","","","180","","0050v000003a4XQAAY","PAINT-TAG","2020-08-03T12:02:02.000Z","2300A/7618","02","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Assemble","a850v0000000CxYAAU","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006ecu","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:02.000Z","1260A Fiberglass","04","N","7","7","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Assemble","a850v0000000CxZAAU","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006ee7","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:02.000Z","1261A Fiberglass","12","N","7","7","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Assemble","a850v0000000CxaAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006ekg","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:02.000Z","2301A","03","N","1","1","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Disassemble","a850v0000000CxbAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006f5C","","","130","","0050v000003a4XQAAY","DISASSEMBLE","2020-08-03T12:02:02.000Z","1223A","12","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Re-Assemble","a850v0000000CxcAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006f7c","","","160","","0050v000003a4XQAAY","RE-ASSEMBLE","2020-08-03T12:02:02.000Z","1220A","10","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Pre-Test","a850v0000000CxdAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006eyD","","","120","","0050v000003a4XQAAY","PRE-TEST","2020-08-03T12:02:02.000Z","1760A","02","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Re-Assemble","a850v0000000CxeAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006f7n","","","160","","0050v000003a4XQAAY","RE-ASSEMBLE","2020-08-03T12:02:02.000Z","1222B","04","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Re-Assemble","a850v0000000CxfAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006f90","","","160","","0050v000003a4XQAAY","RE-ASSEMBLE","2020-08-03T12:02:02.000Z","1360A","14","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Re-Assemble","a850v0000000CxgAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fEV","","","160","","0050v000003a4XQAAY","RE-ASSEMBLE","2020-08-03T12:02:02.000Z","1300A-FA1","06","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Re-Assemble","a850v0000000CxhAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fEa","","","160","","0050v000003a4XQAAY","RE-ASSEMBLE","2020-08-03T12:02:02.000Z","1301A-FA1","03","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Test & Tag","a850v0000000CxiAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fLF","","","170","","0050v000003a4XQAAY","TEST-TAG","2020-08-03T12:02:02.000Z","1301A","04","N","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Pre-Test","a850v0000000CxjAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006exn","","","120","","0050v000003a4XQAAY","PRE-TEST","2020-08-03T12:02:02.000Z","1660A","06","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Pre-Test","a850v0000000CxkAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006ez0","","","120","","0050v000003a4XQAAY","PRE-TEST","2020-08-03T12:02:02.000Z","2450A","16","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Assemble","a850v0000000CxlAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006ekQ","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:02.000Z","2300A/7618","04","N","5","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Disassemble","a850v0000000CxmAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006f4m","","","130","","0050v000003a4XQAAY","DISASSEMBLE","2020-08-03T12:02:02.000Z","1220A","03","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Paint - Tag","a850v0000000CxnAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fYc","","","180","","0050v000003a4XQAAY","PAINT-TAG","2020-08-03T12:02:02.000Z","1760A/7618","03","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Assemble","a850v0000000CxoAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006edV","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:02.000Z","1261A","02","N","5","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Assemble","a850v0000000CxpAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006eda","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:02.000Z","1261A","04","N","3","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Assemble","a850v0000000CxqAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006edl","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:02.000Z","1261A","12","N","1","1","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Re-Assemble","a850v0000000CxrAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006f8D","","","160","","0050v000003a4XQAAY","RE-ASSEMBLE","2020-08-03T12:02:02.000Z","1261A","02","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Test & Tag","a850v0000000CxsAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fKp","","","170","","0050v000003a4XQAAY","TEST-TAG","2020-08-03T12:02:02.000Z","1261A","08","N","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Test & Tag","a850v0000000CxtAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fM2","","","170","","0050v000003a4XQAAY","TEST-TAG","2020-08-03T12:02:02.000Z","1761A","02","N","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Re-Assemble","a850v0000000CxuAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006f8O","","","160","","0050v000003a4XQAAY","RE-ASSEMBLE","2020-08-03T12:02:02.000Z","1261A/7618","08","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Test","a850v0000000CxvAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fFB","","","170","","0050v000003a4XQAAY","TEST","2020-08-03T12:02:02.000Z","1200A","06","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Pre-Test","a850v0000000CxwAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006eyO","","","120","","0050v000003a4XQAAY","PRE-TEST","2020-08-03T12:02:02.000Z","2000A","24","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Disassemble","a850v0000000CxxAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006f4x","","","130","","0050v000003a4XQAAY","DISASSEMBLE","2020-08-03T12:02:02.000Z","1221B","10","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Disassemble","a850v0000000CxyAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006f5N","","","130","","0050v000003a4XQAAY","DISASSEMBLE","2020-08-03T12:02:02.000Z","1260A/7618","06","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Touchup Paint - Tag","a850v0000000CxzAAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006fZD","","","180","","0050v000003a4XQAAY","PAINT-TAG","2020-08-03T12:02:02.000Z","2301A Fiberglass","03","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Visual Casting Exam","a850v0000000Cy0AAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006eX0","","","40","","0050v000003a4XQAAY","CAST-EXAM","2020-08-03T12:02:02.000Z","Y","","","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","USD","Assemble","a850v0000000Cy1AAE","false","","0050v000003a4XQAAY","2020-08-03T12:02:02.000Z","","","a5M8A0000006eeB","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:02.000Z","1261A/7618","02","N","5","5","",""
